HGNC ID,gene_symbol,sf_id,family_name,subfamily_name,family_id
HGNC:8868,PFDN4,PTHR21100:SF9,PREFOLDIN SUBUNIT 4,PREFOLDIN SUBUNIT 4,PTHR21100
HGNC:8869,PFDN5,PTHR12674:SF6,PREFOLDIN SUBUNIT 5,PREFOLDIN SUBUNIT 5,PTHR12674
HGNC:4926,PFDN6,PTHR21431:SF0,PREFOLDIN SUBUNIT 6,PREFOLDIN SUBUNIT 6,PTHR21431
HGNC:8872,PFKFB1,PTHR10606:SF15,"6-PHOSPHOFRUCTO-2-KINASE/FRUCTOSE-2,6-BISPHOSPHATASE","6-PHOSPHOFRUCTO-2-KINASE/FRUCTOSE-2,6-BISPHOSPHATASE 1",PTHR10606
HGNC:8873,PFKFB2,PTHR10606:SF48,"6-PHOSPHOFRUCTO-2-KINASE/FRUCTOSE-2,6-BISPHOSPHATASE","6-PHOSPHOFRUCTO-2-KINASE/FRUCTOSE-2,6-BISPHOSPHATASE 2",PTHR10606
HGNC:8874,PFKFB3,PTHR10606:SF41,"6-PHOSPHOFRUCTO-2-KINASE/FRUCTOSE-2,6-BISPHOSPHATASE","6-PHOSPHOFRUCTO-2-KINASE/FRUCTOSE-2,6-BISPHOSPHATASE 3",PTHR10606
HGNC:8875,PFKFB4,PTHR10606:SF14,"6-PHOSPHOFRUCTO-2-KINASE/FRUCTOSE-2,6-BISPHOSPHATASE","6-PHOSPHOFRUCTO-2-KINASE/FRUCTOSE-2,6-BISPHOSPHATASE 4",PTHR10606
HGNC:8876,PFKL,PTHR13697:SF14,PHOSPHOFRUCTOKINASE,"ATP-DEPENDENT 6-PHOSPHOFRUCTOKINASE, LIVER TYPE",PTHR13697
HGNC:8877,PFKM,PTHR13697:SF13,PHOSPHOFRUCTOKINASE,"ATP-DEPENDENT 6-PHOSPHOFRUCTOKINASE, MUSCLE TYPE",PTHR13697
HGNC:8878,PFKP,PTHR13697:SF5,PHOSPHOFRUCTOKINASE,"ATP-DEPENDENT 6-PHOSPHOFRUCTOKINASE, PLATELET TYPE",PTHR13697
HGNC:8881,PFN1,PTHR13936:SF14,PROFILIN,PROFILIN-1,PTHR13936
HGNC:8882,PFN2,PTHR13936:SF15,PROFILIN,PROFILIN-2,PTHR13936
HGNC:18627,PFN3,PTHR13936:SF2,PROFILIN,PROFILIN-3,PTHR13936
HGNC:31103,PFN4,PTHR11604:SF2,PROFILIN,PROFILIN-4,PTHR11604
HGNC:8885,PGA3,PTHR47966:SF22,"BETA-SITE APP-CLEAVING ENZYME, ISOFORM A-RELATED",PEPSIN A-3-RELATED,PTHR47966
HGNC:8886,PGA4,PTHR47966:SF22,"BETA-SITE APP-CLEAVING ENZYME, ISOFORM A-RELATED",PEPSIN A-3-RELATED,PTHR47966
HGNC:8887,PGA5,PTHR47966:SF22,"BETA-SITE APP-CLEAVING ENZYME, ISOFORM A-RELATED",PEPSIN A-3-RELATED,PTHR47966
HGNC:8888,PGAM1,PTHR11931:SF28,PHOSPHOGLYCERATE MUTASE,PHOSPHOGLYCERATE MUTASE 1,PTHR11931
HGNC:8889,PGAM2,PTHR11931:SF8,PHOSPHOGLYCERATE MUTASE,PHOSPHOGLYCERATE MUTASE 2,PTHR11931
HGNC:21731,PGAM4,PTHR11931:SF14,PHOSPHOGLYCERATE MUTASE,PHOSPHOGLYCERATE MUTASE 4-RELATED,PTHR11931
HGNC:28763,PGAM5,PTHR20935:SF0,PHOSPHOGLYCERATE MUTASE-RELATED,"SERINE/THREONINE-PROTEIN PHOSPHATASE PGAM5, MITOCHONDRIAL",PTHR20935
HGNC:25712,PGAP1,PTHR15495:SF7,NEGATIVE REGULATOR OF VESICLE FORMATION-RELATED,GPI INOSITOL-DEACYLASE,PTHR15495
HGNC:17893,PGAP2,PTHR12892:SF11,FGF RECEPTOR ACTIVATING PROTEIN 1,POST-GPI ATTACHMENT TO PROTEINS FACTOR 2,PTHR12892
HGNC:23719,PGAP3,PTHR13148:SF0,PER1-RELATED,POST-GPI ATTACHMENT TO PROTEINS FACTOR 3,PTHR13148
HGNC:28180,PGAP4,PTHR31410:SF1,TRANSMEMBRANE PROTEIN 246,TRANSMEMBRANE PROTEIN 246,PTHR31410
HGNC:17205,PGAP6,PTHR14319:SF7,FIVE-SPAN TRANSMEMBRANE PROTEIN M83,POST-GPI ATTACHMENT TO PROTEINS FACTOR 6,PTHR14319
HGNC:19398,PGBD1,PTHR23226:SF9,ZINC FINGER AND SCAN DOMAIN-CONTAINING,PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 1,PTHR23226
HGNC:19399,PGBD2,PTHR47055:SF2,FAMILY NOT NAMED,PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 2,PTHR47055
HGNC:19400,PGBD3,PTHR47055:SF4,FAMILY NOT NAMED,CHIMERIC ERCC6-PGBD3 PROTEIN-RELATED,PTHR47055
HGNC:19401,PGBD4,PTHR46599:SF3,PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4,PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4,PTHR46599
HGNC:19405,PGBD5,PTHR28576:SF2,PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 5,PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 5,PTHR28576
HGNC:8890,PGC,PTHR13683:SF292,ASPARTYL PROTEASES,GASTRICSIN,PTHR13683
HGNC:8891,PGD,PTHR11811:SF50,6-PHOSPHOGLUCONATE DEHYDROGENASE,"6-PHOSPHOGLUCONATE DEHYDROGENASE, DECARBOXYLATING",PTHR11811
HGNC:8893,PGF,PTHR12025:SF9,VASCULAR ENDOTHELIAL GROWTH FACTOR,PLACENTA GROWTH FACTOR,PTHR12025
HGNC:26210,PGGHG,PTHR11051:SF8,GLYCOSYL HYDROLASE-RELATED,PROTEIN-GLUCOSYLGALACTOSYLHYDROXYLYSINE GLUCOSIDASE,PTHR11051
HGNC:8895,PGGT1B,PTHR11774:SF4,GERANYLGERANYL TRANSFERASE TYPE BETA SUBUNIT,GERANYLGERANYL TRANSFERASE TYPE-1 SUBUNIT BETA,PTHR11774
HGNC:8896,PGK1,PTHR11406:SF14,PHOSPHOGLYCERATE KINASE,PHOSPHOGLYCERATE KINASE 1,PTHR11406
HGNC:8898,PGK2,PTHR11406:SF10,PHOSPHOGLYCERATE KINASE,PHOSPHOGLYCERATE KINASE 2,PTHR11406
HGNC:8903,PGLS,PTHR11054:SF0,6-PHOSPHOGLUCONOLACTONASE,6-PHOSPHOGLUCONOLACTONASE,PTHR11054
HGNC:8904,PGLYRP1,PTHR11022:SF58,PEPTIDOGLYCAN RECOGNITION PROTEIN,PEPTIDOGLYCAN RECOGNITION PROTEIN 1,PTHR11022
HGNC:30013,PGLYRP2,PTHR11022:SF66,PEPTIDOGLYCAN RECOGNITION PROTEIN,N-ACETYLMURAMOYL-L-ALANINE AMIDASE,PTHR11022
HGNC:30014,PGLYRP3,PTHR11022:SF12,PEPTIDOGLYCAN RECOGNITION PROTEIN,PEPTIDOGLYCAN RECOGNITION PROTEIN 3,PTHR11022
HGNC:30015,PGLYRP4,PTHR11022:SF40,PEPTIDOGLYCAN RECOGNITION PROTEIN,PEPTIDOGLYCAN RECOGNITION PROTEIN 4,PTHR11022
HGNC:8905,PGM1,PTHR22573:SF37,PHOSPHOHEXOMUTASE FAMILY MEMBER,PHOSPHOGLUCOMUTASE-1,PTHR22573
HGNC:8906,PGM2,PTHR45745:SF3,PHOSPHOMANNOMUTASE 45A,PHOSPHOGLUCOMUTASE-2,PTHR45745
HGNC:20898,PGM2L1,PTHR45745:SF2,PHOSPHOMANNOMUTASE 45A,"GLUCOSE 1,6-BISPHOSPHATE SYNTHASE",PTHR45745
HGNC:8907,PGM3,PTHR45955:SF1,PHOSPHOACETYLGLUCOSAMINE MUTASE,PHOSPHOACETYLGLUCOSAMINE MUTASE,PTHR45955
HGNC:8908,PGM5,PTHR22573:SF27,PHOSPHOHEXOMUTASE FAMILY MEMBER,PHOSPHOGLUCOMUTASE-LIKE PROTEIN 5,PTHR22573
HGNC:8909,PGP,PTHR19288:SF69,4-NITROPHENYLPHOSPHATASE-RELATED,GLYCEROL-3-PHOSPHATE PHOSPHATASE,PTHR19288
HGNC:13568,PGPEP1,PTHR23402:SF16,PROTEASE FAMILY C15 PYROGLUTAMYL-PEPTIDASE I-RELATED,PYROGLUTAMYL-PEPTIDASE 1,PTHR23402
HGNC:27080,PGPEP1L,PTHR23402:SF15,PROTEASE FAMILY C15 PYROGLUTAMYL-PEPTIDASE I-RELATED,PYROGLUTAMYL-PEPTIDASE 1-LIKE PROTEIN,PTHR23402
HGNC:8910,PGR,PTHR48092:SF6,KNIRPS-RELATED PROTEIN-RELATED,PROGESTERONE RECEPTOR,PTHR48092
HGNC:16090,PGRMC1,PTHR10281:SF23,MEMBRANE-ASSOCIATED PROGESTERONE RECEPTOR COMPONENT-RELATED,MEMBRANE-ASSOCIATED PROGESTERONE RECEPTOR COMPONENT 1,PTHR10281
HGNC:16089,PGRMC2,PTHR10281:SF24,MEMBRANE-ASSOCIATED PROGESTERONE RECEPTOR COMPONENT-RELATED,MEMBRANE-ASSOCIATED PROGESTERONE RECEPTOR COMPONENT 2,PTHR10281
HGNC:30029,PGS1,PTHR12586:SF1,CDP-DIACYLGLYCEROL--SERINE O-PHOSPHATIDYLTRANSFERASE,"CDP-DIACYLGLYCEROL--GLYCEROL-3-PHOSPHATE 3-PHOSPHATIDYLTRANSFERASE, MITOCHONDRIAL",PTHR12586
HGNC:20990,PHACTR1,PTHR12751:SF6,PHOSPHATASE AND ACTIN REGULATOR  PHACTR,PHOSPHATASE AND ACTIN REGULATOR 1,PTHR12751
HGNC:20956,PHACTR2,PTHR12751:SF5,PHOSPHATASE AND ACTIN REGULATOR  PHACTR,PHOSPHATASE AND ACTIN REGULATOR 2,PTHR12751
HGNC:15833,PHACTR3,PTHR12751:SF7,PHOSPHATASE AND ACTIN REGULATOR  PHACTR,PHOSPHATASE AND ACTIN REGULATOR 3,PTHR12751
HGNC:25793,PHACTR4,PTHR12751:SF4,PHOSPHATASE AND ACTIN REGULATOR  PHACTR,PHOSPHATASE AND ACTIN REGULATOR 4,PTHR12751
HGNC:10241,PHAX,PTHR13135:SF0,CYTOSOLIC RESINIFERATOXIN BINDING PROTEIN RBP-26,PHOSPHORYLATED ADAPTER RNA EXPORT PROTEIN,PTHR13135
HGNC:8912,PHB,PTHR23222:SF14,PROHIBITIN,PROHIBITIN,PTHR23222
HGNC:30306,PHB2,PTHR23222:SF1,PROHIBITIN,PROHIBITIN-2,PTHR23222
HGNC:3182,PHC1,PTHR12247:SF20,POLYCOMB GROUP PROTEIN,POLYHOMEOTIC-LIKE PROTEIN 1,PTHR12247
HGNC:3183,PHC2,PTHR12247:SF86,POLYCOMB GROUP PROTEIN,POLYHOMEOTIC-LIKE PROTEIN 2,PTHR12247
HGNC:15682,PHC3,PTHR12247:SF88,POLYCOMB GROUP PROTEIN,POLYHOMEOTIC-LIKE PROTEIN 3,PTHR12247
HGNC:26509,PHETA1,PTHR22902:SF17,SESQUIPEDALIAN,SESQUIPEDALIAN-1,PTHR22902
HGNC:27161,PHETA2,PTHR22902:SF15,SESQUIPEDALIAN,SESQUIPEDALIAN-2,PTHR22902
HGNC:8918,PHEX,PTHR11733:SF133,ZINC METALLOPROTEASE FAMILY M13 NEPRILYSIN-RELATED,PHOSPHATE-REGULATING NEUTRAL ENDOPEPTIDASE PHEX,PTHR11733
HGNC:8919,PHF1,PTHR12628:SF11,POLYCOMB-LIKE TRANSCRIPTION FACTOR,PHD FINGER PROTEIN 1,PTHR12628
HGNC:8920,PHF2,PTHR23123:SF14,PHD/F-BOX CONTAINING PROTEIN,LYSINE-SPECIFIC DEMETHYLASE PHF2,PTHR23123
HGNC:8921,PHF3,PTHR11477:SF10,TRANSCRIPTION FACTOR S-II ZINC FINGER DOMAIN-CONTAINING PROTEIN,PHD FINGER PROTEIN 3,PTHR11477
HGNC:18000,PHF5A,PTHR13120:SF0,PHD FINGER-LIKE DOMAIN-CONTAINING PROTEIN 5A,PHD FINGER-LIKE DOMAIN-CONTAINING PROTEIN 5A,PTHR13120
HGNC:18145,PHF6,PTHR12420:SF15,PHD FINGER PROTEIN,PHD FINGER PROTEIN 6,PTHR12420
HGNC:18458,PHF7,PTHR12420:SF40,PHD FINGER PROTEIN,PHD FINGER PROTEIN 7,PTHR12420
HGNC:20672,PHF8,PTHR23123:SF11,PHD/F-BOX CONTAINING PROTEIN,HISTONE LYSINE DEMETHYLASE PHF8,PTHR23123
HGNC:18250,PHF10,PTHR10615:SF174,HISTONE ACETYLTRANSFERASE,PHD FINGER PROTEIN 10,PTHR10615
HGNC:17024,PHF11,PTHR12420:SF4,PHD FINGER PROTEIN,PHD FINGER PROTEIN 11,PTHR12420
HGNC:20816,PHF12,PTHR46309:SF1,PHD FINGER PROTEIN 12,PHD FINGER PROTEIN 12,PTHR46309
HGNC:22983,PHF13,PTHR14571:SF13,UNCHARACTERIZED,PHD FINGER PROTEIN 13,PTHR14571
HGNC:22203,PHF14,PTHR13793:SF107,PHD FINGER PROTEINS,PHD FINGER PROTEIN 14,PTHR13793
HGNC:24566,PHF19,PTHR12628:SF6,POLYCOMB-LIKE TRANSCRIPTION FACTOR,PHD FINGER PROTEIN 19,PTHR12628
HGNC:16098,PHF20,PTHR15856:SF27,PHD FINGER PROTEIN 20-RELATED,PHD FINGER PROTEIN 20,PTHR15856
HGNC:24280,PHF20L1,PTHR15856:SF26,PHD FINGER PROTEIN 20-RELATED,PHD FINGER PROTEIN 20-LIKE PROTEIN 1,PTHR15856
HGNC:24156,PHF21A,PTHR24102:SF6,PHD FINGER PROTEIN,PHD FINGER PROTEIN 21A,PTHR24102
HGNC:25161,PHF21B,PTHR24102:SF18,PHD FINGER PROTEIN,PHD FINGER PROTEIN 21B,PTHR24102
HGNC:28428,PHF23,PTHR14571:SF8,UNCHARACTERIZED,PHD FINGER PROTEIN 23,PTHR14571
HGNC:8923,PHGDH,PTHR42938:SF5,FORMATE DEHYDROGENASE 1,D-3-PHOSPHOGLYCERATE DEHYDROGENASE,PTHR42938
HGNC:15673,PHIP,PTHR16266:SF4,WD REPEAT DOMAIN 9,PH-INTERACTING PROTEIN,PTHR16266
HGNC:8925,PHKA1,PTHR10749:SF4,PHOSPHORYLASE B KINASE REGULATORY SUBUNIT,"PHOSPHORYLASE B KINASE REGULATORY SUBUNIT ALPHA, SKELETAL MUSCLE ISOFORM",PTHR10749
HGNC:8926,PHKA2,PTHR10749:SF5,PHOSPHORYLASE B KINASE REGULATORY SUBUNIT,"PHOSPHORYLASE B KINASE REGULATORY SUBUNIT ALPHA, LIVER ISOFORM",PTHR10749
HGNC:8927,PHKB,PTHR10749:SF8,PHOSPHORYLASE B KINASE REGULATORY SUBUNIT,PHOSPHORYLASE B KINASE REGULATORY SUBUNIT BETA,PTHR10749
HGNC:8930,PHKG1,PTHR24347:SF386,SERINE/THREONINE-PROTEIN KINASE,"PHOSPHORYLASE B KINASE GAMMA CATALYTIC CHAIN, SKELETAL MUSCLE/HEART ISOFORM",PTHR24347
HGNC:8931,PHKG2,PTHR24347:SF390,SERINE/THREONINE-PROTEIN KINASE,"PHOSPHORYLASE B KINASE GAMMA CATALYTIC CHAIN, LIVER/TESTIS ISOFORM",PTHR24347
HGNC:8933,PHLDA1,PTHR15478:SF4,"PLECKSTRIN HOMOLOGY-LIKE DOMAIN, PQ-RICH PROTEIN",PLECKSTRIN HOMOLOGY-LIKE DOMAIN FAMILY A MEMBER 1,PTHR15478
HGNC:12385,PHLDA2,PTHR15478:SF8,"PLECKSTRIN HOMOLOGY-LIKE DOMAIN, PQ-RICH PROTEIN",PLECKSTRIN HOMOLOGY-LIKE DOMAIN FAMILY A MEMBER 2,PTHR15478
HGNC:8934,PHLDA3,PTHR15478:SF5,"PLECKSTRIN HOMOLOGY-LIKE DOMAIN, PQ-RICH PROTEIN",PLECKSTRIN HOMOLOGY-LIKE DOMAIN FAMILY A MEMBER 3,PTHR15478
HGNC:23697,PHLDB1,PTHR12156:SF23,"PLECKSTRIN HOMOLOGY-LIKE DOMAIN, FAMILY B, MEMBER 3",PLECKSTRIN HOMOLOGY-LIKE DOMAIN FAMILY B MEMBER 1,PTHR12156
HGNC:29573,PHLDB2,PTHR12156:SF21,"PLECKSTRIN HOMOLOGY-LIKE DOMAIN, FAMILY B, MEMBER 3",PLECKSTRIN HOMOLOGY-LIKE DOMAIN FAMILY B MEMBER 2,PTHR12156
HGNC:30499,PHLDB3,PTHR12156:SF22,"PLECKSTRIN HOMOLOGY-LIKE DOMAIN, FAMILY B, MEMBER 3",PLECKSTRIN HOMOLOGY-LIKE DOMAIN FAMILY B MEMBER 3,PTHR12156
HGNC:20610,PHLPP1,PTHR45752:SF58,LEUCINE-RICH REPEAT-CONTAINING,PH DOMAIN LEUCINE-RICH REPEAT-CONTAINING PROTEIN PHOSPHATASE 1,PTHR45752
HGNC:29149,PHLPP2,PTHR45752:SF10,LEUCINE-RICH REPEAT-CONTAINING,PH DOMAIN LEUCINE-RICH REPEAT-CONTAINING PROTEIN PHOSPHATASE 2,PTHR45752
HGNC:16815,PHOSPHO1,PTHR20889:SF2,"PHOSPHATASE, ORPHAN 1, 2",PHOSPHOETHANOLAMINE/PHOSPHOCHOLINE PHOSPHATASE,PTHR20889
HGNC:28316,PHOSPHO2,PTHR20889:SF1,"PHOSPHATASE, ORPHAN 1, 2",PYRIDOXAL PHOSPHATE PHOSPHATASE PHOSPHO2,PTHR20889
HGNC:691,PHOX2A,PTHR24329:SF303,HOMEOBOX PROTEIN ARISTALESS,PAIRED MESODERM HOMEOBOX PROTEIN 2A,PTHR24329
HGNC:9143,PHOX2B,PTHR24329:SF301,HOMEOBOX PROTEIN ARISTALESS,PAIRED MESODERM HOMEOBOX PROTEIN 2B,PTHR24329
HGNC:30033,PHPT1,PTHR12258:SF10,JANUS-A/JANUS-B,14 KDA PHOSPHOHISTIDINE PHOSPHATASE,PTHR12258
HGNC:24351,PHRF1,PTHR12618:SF20,PHD AND RING FINGER DOMAIN-CONTAINING PROTEIN 1,PHD AND RING FINGER DOMAIN-CONTAINING PROTEIN 1,PTHR12618
HGNC:8939,PHTF1,PTHR12680:SF8,PUTATIVE HOMEODOMAIN TRANSCRIPTION FACTOR  PHTF,HOMEODOMAIN TRANSCRIPTION FACTOR 1-RELATED,PTHR12680
HGNC:13411,PHTF2,PTHR12680:SF2,PUTATIVE HOMEODOMAIN TRANSCRIPTION FACTOR  PHTF,HOMEODOMAIN TRANSCRIPTION FACTOR 2-RELATED,PTHR12680
HGNC:8940,PHYH,PTHR21308:SF1,PHYTANOYL-COA ALPHA-HYDROXYLASE,"PHYTANOYL-COA DIOXYGENASE, PEROXISOMAL",PTHR21308
HGNC:23396,PHYHD1,PTHR20883:SF15,PHYTANOYL-COA DIOXYGENASE DOMAIN CONTAINING 1,PHYTANOYL-COA DIOXYGENASE DOMAIN-CONTAINING PROTEIN 1,PTHR20883
HGNC:16865,PHYHIP,PTHR15698:SF9,PROTEIN CBG15099,PHYTANOYL-COA HYDROXYLASE-INTERACTING PROTEIN,PTHR15698
HGNC:29378,PHYHIPL,PTHR15698:SF8,PROTEIN CBG15099,PHYTANOYL-COA HYDROXYLASE-INTERACTING PROTEIN-LIKE,PTHR15698
HGNC:28249,PHYKPL,PTHR45688:SF6,FAMILY NOT NAMED,5-PHOSPHOHYDROXY-L-LYSINE PHOSPHO-LYASE,PTHR45688
HGNC:8947,PI3,PTHR19441:SF30,WHEY ACDIC PROTEIN  WAP,ELAFIN,PTHR19441
HGNC:30031,PI4K2A,PTHR12865:SF7,PHOSPHATIDYLINOSITOL 4-KINASE TYPE-II,PHOSPHATIDYLINOSITOL 4-KINASE TYPE 2-ALPHA,PTHR12865
HGNC:18215,PI4K2B,PTHR12865:SF6,PHOSPHATIDYLINOSITOL 4-KINASE TYPE-II,PHOSPHATIDYLINOSITOL 4-KINASE TYPE 2-BETA,PTHR12865
HGNC:8983,PI4KA,PTHR10048:SF15,PHOSPHATIDYLINOSITOL KINASE,PHOSPHATIDYLINOSITOL 4-KINASE ALPHA-RELATED,PTHR10048
HGNC:33576,PI4KAP1,PTHR10048:SF15,PHOSPHATIDYLINOSITOL KINASE,PHOSPHATIDYLINOSITOL 4-KINASE ALPHA-RELATED,PTHR10048
HGNC:33577,PI4KAP2,PTHR10048:SF15,PHOSPHATIDYLINOSITOL KINASE,PHOSPHATIDYLINOSITOL 4-KINASE ALPHA-RELATED,PTHR10048
HGNC:8984,PI4KB,PTHR10048:SF22,PHOSPHATIDYLINOSITOL KINASE,PHOSPHATIDYLINOSITOL 4-KINASE BETA,PTHR10048
HGNC:8946,PI15,PTHR10334:SF63,CYSTEINE-RICH SECRETORY PROTEIN-RELATED,PEPTIDASE INHIBITOR 15,PTHR10334
HGNC:21245,PI16,PTHR10334:SF461,CYSTEINE-RICH SECRETORY PROTEIN-RELATED,PEPTIDASE INHIBITOR 16,PTHR10334
HGNC:25338,PIANP,PTHR32023:SF2,PILR ALPHA-ASSOCIATED NEURAL PROTEIN,PILR ALPHA-ASSOCIATED NEURAL PROTEIN,PTHR32023
HGNC:2752,PIAS1,PTHR10782:SF11,ZINC FINGER MIZ DOMAIN-CONTAINING PROTEIN,E3 SUMO-PROTEIN LIGASE PIAS1,PTHR10782
HGNC:17311,PIAS2,PTHR10782:SF12,ZINC FINGER MIZ DOMAIN-CONTAINING PROTEIN,E3 SUMO-PROTEIN LIGASE PIAS2,PTHR10782
HGNC:16861,PIAS3,PTHR10782:SF10,ZINC FINGER MIZ DOMAIN-CONTAINING PROTEIN,E3 SUMO-PROTEIN LIGASE PIAS3,PTHR10782
HGNC:17002,PIAS4,PTHR10782:SF9,ZINC FINGER MIZ DOMAIN-CONTAINING PROTEIN,E3 SUMO-PROTEIN LIGASE PIAS4,PTHR10782
HGNC:23352,PIBF1,PTHR18950:SF0,PROGESTERONE-INDUCED BLOCKING FACTOR 1,PROGESTERONE-INDUCED-BLOCKING FACTOR 1,PTHR18950
HGNC:15514,PICALM,PTHR22951:SF16,CLATHRIN ASSEMBLY PROTEIN,PHOSPHATIDYLINOSITOL-BINDING CLATHRIN ASSEMBLY PROTEIN,PTHR22951
HGNC:9394,PICK1,PTHR12141:SF1,ARFAPTIN-RELATED,PRKCA-BINDING PROTEIN,PTHR12141
HGNC:26084,PID1,PTHR16265:SF1,"PTB-CONTAINING, CUBILIN AND LRP1-INTERACTING PROTEIN","PTB-CONTAINING, CUBILIN AND LRP1-INTERACTING PROTEIN",PTHR16265
HGNC:16491,PIDD1,PTHR45752:SF44,LEUCINE-RICH REPEAT-CONTAINING,P53-INDUCED DEATH DOMAIN-CONTAINING PROTEIN 1,PTHR45752
HGNC:28993,PIEZO1,PTHR13167:SF40,UNCHARACTERIZED,PIEZO-TYPE MECHANOSENSITIVE ION CHANNEL COMPONENT 1,PTHR13167
HGNC:26270,PIEZO2,PTHR13167:SF24,UNCHARACTERIZED,PIEZO-TYPE MECHANOSENSITIVE ION CHANNEL COMPONENT 2,PTHR13167
HGNC:26220,PIF1,PTHR23274:SF11,DNA HELICASE-RELATED,ATP-DEPENDENT DNA HELICASE PIF1,PTHR23274
HGNC:27009,PIFO,PTHR31508:SF2,PROTEIN PITCHFORK,PROTEIN PITCHFORK,PTHR31508
HGNC:8957,PIGA,PTHR45871:SF3,N-ACETYLGLUCOSAMINYL-PHOSPHATIDYLINOSITOL BIOSYNTHETIC PROTEIN,PHOSPHATIDYLINOSITOL N-ACETYLGLUCOSAMINYLTRANSFERASE SUBUNIT A,PTHR45871
HGNC:8959,PIGB,PTHR22760:SF4,GLYCOSYLTRANSFERASE,GPI MANNOSYLTRANSFERASE 3,PTHR22760
HGNC:8960,PIGC,PTHR12982:SF1,"PHOSPHATIDYLINOSITOL GLYCAN, CLASS C",PHOSPHATIDYLINOSITOL N-ACETYLGLUCOSAMINYLTRANSFERASE SUBUNIT C,PTHR12982
HGNC:8962,PIGF,PTHR43157:SF31,PHOSPHATIDYLINOSITOL-GLYCAN BIOSYNTHESIS CLASS F PROTEIN-RELATED,PHOSPHATIDYLINOSITOL-GLYCAN BIOSYNTHESIS CLASS F PROTEIN-RELATED,PTHR43157
HGNC:25985,PIGG,PTHR23072:SF0,PHOSPHATIDYLINOSITOL GLYCAN-RELATED,GPI ETHANOLAMINE PHOSPHATE TRANSFERASE 2,PTHR23072
HGNC:8964,PIGH,PTHR15231:SF1,PHOSPHATIDYLINOSITOL N-ACETYLGLUCOSAMINYLTRANSFERASE SUBUNIT H,PHOSPHATIDYLINOSITOL N-ACETYLGLUCOSAMINYLTRANSFERASE SUBUNIT H,PTHR15231
HGNC:8965,PIGK,PTHR48067:SF1,GPI-ANCHOR TRANSAMIDASE,GPI-ANCHOR TRANSAMIDASE,PTHR48067
HGNC:8966,PIGL,PTHR12993:SF11,N-ACETYLGLUCOSAMINYL-PHOSPHATIDYLINOSITOL DE-N-ACETYLASE-RELATED,N-ACETYLGLUCOSAMINYL-PHOSPHATIDYLINOSITOL DE-N-ACETYLASE,PTHR12993
HGNC:18858,PIGM,PTHR12886:SF0,PIG-M MANNOSYLTRANSFERASE,GPI MANNOSYLTRANSFERASE 1,PTHR12886
HGNC:8967,PIGN,PTHR12250:SF0,"PHOSPHATIDYLINOSITOL GLYCAN, CLASS N",GPI ETHANOLAMINE PHOSPHATE TRANSFERASE 1,PTHR12250
HGNC:23215,PIGO,PTHR23071:SF1,PHOSPHATIDYLINOSITOL GLYCAN,GPI ETHANOLAMINE PHOSPHATE TRANSFERASE 3,PTHR23071
HGNC:3046,PIGP,PTHR46346:SF1,PHOSPHATIDYLINOSITOL N-ACETYLGLUCOSAMINYLTRANSFERASE SUBUNIT P,PHOSPHATIDYLINOSITOL N-ACETYLGLUCOSAMINYLTRANSFERASE SUBUNIT P,PTHR46346
HGNC:14135,PIGQ,PTHR21329:SF3,PHOSPHATIDYLINOSITOL N-ACETYLGLUCOSAMINYLTRANSFERASE SUBUNIT Q-RELATED,PHOSPHATIDYLINOSITOL N-ACETYLGLUCOSAMINYLTRANSFERASE SUBUNIT Q,PTHR21329
HGNC:8968,PIGR,PTHR11860:SF82,POLYMERIC-IMMUNOGLOBULIN RECEPTOR,POLYMERIC IMMUNOGLOBULIN RECEPTOR,PTHR11860
HGNC:14937,PIGS,PTHR21072:SF13,GPI TRANSAMIDASE COMPONENT PIG-S,GPI TRANSAMIDASE COMPONENT PIG-S,PTHR21072
HGNC:14938,PIGT,PTHR12959:SF11,GPI TRANSAMIDASE COMPONENT PIG-T-RELATED,GPI TRANSAMIDASE COMPONENT PIG-T,PTHR12959
HGNC:15791,PIGU,PTHR13121:SF0,GPI TRANSAMIDASE COMPONENT PIG-U,PHOSPHATIDYLINOSITOL GLYCAN ANCHOR BIOSYNTHESIS CLASS U PROTEIN,PTHR13121
HGNC:26031,PIGV,PTHR12468:SF2,GPI MANNOSYLTRANSFERASE 2,GPI MANNOSYLTRANSFERASE 2,PTHR12468
HGNC:23213,PIGW,PTHR20661:SF0,PHOSPHATIDYLINOSITOL-GLYCAN BIOSYNTHESIS CLASS W PROTEIN,PHOSPHATIDYLINOSITOL-GLYCAN BIOSYNTHESIS CLASS W PROTEIN,PTHR20661
HGNC:26046,PIGX,PTHR28650:SF1,PHOSPHATIDYLINOSITOL-GLYCAN BIOSYNTHESIS CLASS X PROTEIN,PHOSPHATIDYLINOSITOL-GLYCAN BIOSYNTHESIS CLASS X PROTEIN,PTHR28650
